Date,TemperatureMin,TemperatureMax,TemperatureMoyenne,Precipitations,HygrometrieMin,HygrometrieMax,HygrometrieMoyenne
2012-02-25,1.39999997615814,16.6000003814697,9,0,47,91,76
2012-02-26,2.20000004768372,16.2999992370605,9.25,0,36,90,63
2012-02-27,0.699999988079071,13.8999996185303,7.30000019073486,0,38,81,59
2012-02-28,0.699999988079071,16.6000003814697,8.64999961853027,0,34,89,65
2012-02-29,3.40000009536743,17.7000007629395,10.5500001907349,0,39,98,76
2012-03-01,3.29999995231628,16.7999992370605,10.0500001907349,0,59,89,78
2012-03-02,6.30000019073486,16.6000003814697,11.4499998092651,0,60,98,89
2012-03-03,6.09999990463257,15.8999996185303,11,0,60,90,76
2012-03-04,4.5,17,10.75,0,56,92,78
2012-03-05,7,11,9,0.200000002980232,31,89,50
2012-03-06,5.59999990463257,12.6000003814697,9.10000038146973,0,39,67,54
2012-03-07,-0.300000011920929,14.8000001907349,7.25,0,36,85,65
2012-03-08,6.5,13.3000001907349,9.89999961853027,0,43,77,57
2012-03-09,6.09999990463257,14,10.0500001907349,0,36,64,51
2012-03-10,-0.5,16.6000003814697,8.05000019073486,0,25,77,55
2012-03-11,1.29999995231628,19,10.1499996185303,0,26,71,54
2012-03-12,2.70000004768372,19.3999996185303,11.0500001907349,0,35,81,62
2012-03-13,3.70000004768372,23.1000003814697,13.3999996185303,0,27,81,61
2012-03-14,6,17.5,11.75,0,60,90,78
2012-03-15,8.10000038146973,14.3999996185303,11.25,0,70,95,87
2012-03-16,8.89999961853027,16.2000007629395,12.5500001907349,0,58,85,76
2012-03-17,6.90000009536743,17.2999992370605,12.1000003814697,0,53,85,69
2012-03-18,10.3000001907349,14.1999998092651,12.25,8,69,91,77
2012-03-19,4.30000019073486,15.5,9.89999961853027,0,35,97,65
2012-03-20,1.29999995231628,14.8000001907349,8.05000019073486,2,58,87,72
2012-03-21,6.59999990463257,21.7000007629395,14.1499996185303,0.400000005960464,26,95,60
2012-03-22,7.90000009536743,22.5,15.1999998092651,0,15,62,36
2012-03-23,11.1000003814697,18.6000003814697,14.8500003814697,0.400000005960464,33,87,50
2012-03-24,5.30000019073486,20.8999996185303,13.1000003814697,0,34,89,65
2012-03-25,6.5,21.6000003814697,14.0500001907349,0.200000002980232,39,81,60
2012-03-26,10.8000001907349,22.7999992370605,16.7999992370605,0,30,67,48
2012-03-27,8.89999961853027,22.7999992370605,15.8500003814697,0,32,67,51
2012-03-28,7,22.5,14.75,0,34,73,59
2012-03-29,7.19999980926514,23.6000003814697,15.3999996185303,0,37,80,62
2012-03-30,7.59999990463257,24.5,16.0499992370605,0,27,82,55
2012-03-31,7.40000009536743,22.8999996185303,15.1499996185303,0,39,83,63
2012-04-01,10.8999996185303,20.8999996185303,15.8999996185303,0,37,76,56
2012-04-02,7.80000019073486,20.1000003814697,13.9499998092651,0,57,86,71
2012-04-03,8.89999961853027,19.2999992370605,14.1000003814697,0.400000005960464,54,86,74
2012-04-04,13.1000003814697,16.2000007629395,14.6499996185303,3.20000004768372,69,89,81
2012-04-05,10.3000001907349,18.3999996185303,14.3500003814697,0.400000005960464,63,89,78
2012-04-06,9.5,19.2999992370605,14.3999996185303,0.200000002980232,61,92,80
2012-04-07,10.1999998092651,17.7000007629395,13.9499998092651,0.200000002980232,49,90,70
2012-04-08,10.8999996185303,14.8000001907349,12.8500003814697,0,34,66,48
2012-04-09,2.29999995231628,18.2000007629395,10.25,0,28,77,53
