note,velocity,time_symb,pitch,hand,time_wav
53,52,1479.75,F3,L,739.875
71,55,1479.75,B4,R,739.875
68,56,1479.75,G#4,R,739.875
74,0,1479.75,D5,R,739.875
50,0,1479.75,D3,L,739.875
56,36,1479.75,G#3,L,739.875
68,0,1480.0,G#4,R,740.0
74,66,1480.0,D5,R,740.0
53,0,1480.0,F3,L,740.0
56,0,1480.0,G#3,L,740.0
71,0,1480.0,B4,R,740.0
71,0,1480.0,B4,R,740.0
50,66,1480.0,D3,L,740.0
71,47,1480.125,B4,R,740.0625
50,0,1480.2,D3,L,740.1
68,41,1480.2,G#4,L,740.1
56,38,1480.25,G#3,R,740.125
74,0,1480.25,D5,R,740.125
68,0,1480.3,G#4,L,740.15
53,31,1480.3,F3,L,740.15
53,0,1480.35,F3,L,740.175
53,31,1480.35,F3,L,740.175
59,3,1480.35,B3,L,740.175
59,0,1480.5,B3,L,740.25
71,0,1480.5,B4,R,740.25
56,0,1480.5,G#3,R,740.25
53,0,1480.5,F3,L,740.25
74,63,1480.5,D5,R,740.25
50,66,1480.55,D3,L,740.275
50,0,1480.6,D3,L,740.3
50,66,1480.6,D3,L,740.3
71,53,1480.625,B4,R,740.3125
50,0,1480.6499999999999,D3,L,740.3249999999999
68,44,1480.65,G#4,L,740.325
74,0,1480.75,D5,R,740.375
59,18,1480.75,B3,R,740.375
56,40,1480.8,G#3,L,740.4
53,43,1480.8,F3,L,740.4
68,0,1480.8000000000002,G#4,L,740.4000000000001
74,66,1480.875,D5,R,740.4375
59,0,1480.875,B3,R,740.4375
53,0,1480.8999999999999,F3,L,740.4499999999999
56,0,1480.8999999999999,G#3,L,740.4499999999999
50,72,1480.9,D3,L,740.45
74,0,1481.0,D5,R,740.5
74,66,1481.0,D5,R,740.5
68,43,1481.0,G#4,L,740.5
50,72,1481.0,D3,L,740.5
71,0,1481.0,B4,R,740.5
50,0,1481.0,D3,L,740.5
74,0,1481.0833333333333,D5,R,740.5416666666666
71,60,1481.0833333333333,B4,R,740.5416666666666
53,49,1481.125,F3,L,740.5625
50,0,1481.125,D3,L,740.5625
71,0,1481.1666666666665,B4,R,740.5833333333333
56,51,1481.1666666666667,G#3,R,740.5833333333334
74,67,1481.3333333333333,D5,R,740.6666666666666
56,0,1481.3333333333335,G#3,R,740.6666666666667
53,0,1481.375,F3,L,740.6875
50,68,1481.375,D3,L,740.6875
68,48,1481.5,G#4,L,740.75
71,54,1481.5,B4,R,740.75
50,0,1481.5,D3,L,740.75
74,0,1481.5,D5,R,740.75
71,0,1481.625,B4,R,740.8125
56,25,1481.625,G#3,R,740.8125
68,0,1481.625,G#4,L,740.8125
53,49,1481.625,F3,L,740.8125
50,70,1481.75,D3,L,740.875
53,0,1481.75,F3,L,740.875
74,66,1481.75,D5,R,740.875
56,0,1481.75,G#3,R,740.875
71,56,1482.0,B4,R,741.0
74,0,1482.0,D5,R,741.0
68,0,1482.0,G#4,L,741.0
68,43,1482.0,G#4,L,741.0
50,0,1482.0,D3,L,741.0
53,34,1482.125,F3,L,741.0625
71,0,1482.125,B4,R,741.0625
68,0,1482.125,G#4,L,741.0625
56,52,1482.125,G#3,R,741.0625
56,0,1482.25,G#3,R,741.125
74,75,1482.25,D5,R,741.125
50,77,1482.25,D3,L,741.125
53,0,1482.25,F3,L,741.125
53,57,1482.5,F3,L,741.25
50,0,1482.5,D3,L,741.25
68,53,1482.5,G#4,R,741.25
74,0,1482.5,D5,R,741.25
71,60,1482.5,B4,R,741.25
56,47,1482.5625,G#3,L,741.28125
74,65,1482.75,D5,R,741.375
71,0,1482.75,B4,R,741.375
56,0,1482.75,G#3,L,741.375
50,68,1482.75,D3,L,741.375
68,0,1482.75,G#4,R,741.375
68,47,1483.0,G#4,R,741.5
71,58,1483.0,B4,R,741.5
50,0,1483.0,D3,L,741.5
53,53,1483.0,F3,L,741.5
56,39,1483.0,G#3,L,741.5
53,0,1483.0,F3,L,741.5
59,22,1483.0,B3,L,741.5
74,0,1483.0,D5,R,741.5
50,70,1483.1666666666667,D3,L,741.5833333333334
56,0,1483.1666666666667,G#3,L,741.5833333333334
59,0,1483.1666666666667,B3,L,741.5833333333334
53,0,1483.1666666666667,F3,L,741.5833333333334
74,67,1483.25,D5,R,741.625
71,0,1483.25,B4,R,741.625
68,0,1483.25,G#4,R,741.625
50,0,1483.4166666666667,D3,L,741.7083333333334
53,60,1483.4166666666667,F3,L,741.7083333333334
56,48,1483.4166666666667,G#3,L,741.7083333333334
59,40,1483.4166666666667,B3,L,741.7083333333334
53,0,1483.5,F3,L,741.75
56,0,1483.5,G#3,L,741.75
59,0,1483.5,B3,L,741.75
53,60,1483.5,F3,L,741.75
56,48,1483.5,G#3,L,741.75
59,40,1483.5,B3,L,741.75
74,0,1483.5,D5,R,741.75
68,38,1483.5,G#4,R,741.75
71,57,1483.5,B4,R,741.75
50,73,1483.625,D3,L,741.8125
68,0,1483.625,G#4,R,741.8125
71,0,1483.625,B4,R,741.8125
74,71,1483.625,D5,R,741.8125
53,0,1483.75,F3,L,741.875
56,0,1483.75,G#3,L,741.875
59,0,1483.75,B3,L,741.875
53,59,1483.75,F3,L,741.875
68,45,1483.875,G#4,R,741.9375
71,63,1483.875,B4,R,741.9375
74,0,1483.875,D5,R,741.9375
53,59,1483.875,F3,L,741.9375
56,46,1483.875,G#3,L,741.9375
53,0,1483.875,F3,L,741.9375
71,0,1484.0,B4,R,742.0
56,46,1484.0,G#3,L,742.0
53,59,1484.0,F3,L,742.0
56,0,1484.0,G#3,L,742.0
50,0,1484.0,D3,L,742.0
68,0,1484.0,G#4,R,742.0
71,63,1484.0,B4,R,742.0
53,0,1484.0,F3,L,742.0
53,0,1484.0833333333333,F3,L,742.0416666666666
56,0,1484.0833333333333,G#3,L,742.0416666666666
50,68,1484.0833333333333,D3,L,742.0416666666666
71,0,1484.125,B4,R,742.0625
74,67,1484.125,D5,R,742.0625
50,0,1484.3333333333333,D3,L,742.1666666666666
53,39,1484.3333333333333,F3,L,742.1666666666666
56,48,1484.3333333333333,G#3,L,742.1666666666666
74,0,1484.375,D5,R,742.1875
68,39,1484.375,G#4,R,742.1875
71,64,1484.375,B4,R,742.1875
68,0,1484.5,G#4,R,742.25
56,0,1484.5,G#3,L,742.25
71,0,1484.5,B4,R,742.25
53,0,1484.5,F3,L,742.25
74,71,1484.625,D5,R,742.3125
50,60,1484.6666666666667,D3,L,742.3333333333334
71,50,1484.75,B4,R,742.375
50,60,1484.8333333333333,D3,L,742.4166666666666
53,28,1484.8333333333333,F3,L,742.4166666666666
50,0,1484.8333333333335,D3,L,742.4166666666667
74,0,1484.875,D5,R,742.4375
68,54,1484.875,G#4,R,742.4375
71,0,1485.0,B4,R,742.5
68,0,1485.0,G#4,R,742.5
68,54,1485.0,G#4,R,742.5
74,75,1485.0,D5,R,742.5
50,0,1485.0,D3,L,742.5
53,28,1485.0,F3,L,742.5
53,0,1485.0,F3,L,742.5
68,0,1485.25,G#4,R,742.625
68,25,1485.25,G#4,R,742.625
74,0,1485.25,D5,R,742.625
50,79,1485.5,D3,L,742.75
53,0,1485.5,F3,L,742.75
74,80,1485.5,D5,R,742.75
69,60,1485.75,A4,R,742.875
68,0,1485.75,G#4,R,742.875
74,0,1486.0,D5,R,743.0
53,50,1486.0,F3,L,743.0
50,0,1486.0,D3,L,743.0
69,0,1486.0,A4,R,743.0
57,54,1486.0,A3,R,743.0
69,60,1486.0,A4,R,743.0
62,34,1486.0625,D4,L,743.03125
62,0,1486.25,D4,L,743.125
50,65,1486.25,D3,L,743.125
74,72,1486.25,D5,R,743.125
69,0,1486.25,A4,R,743.125
57,0,1486.25,A3,R,743.125
62,37,1486.5,D4,L,743.25
69,63,1486.5,A4,R,743.25
50,0,1486.5,D3,L,743.25
57,52,1486.5,A3,L,743.25
53,48,1486.5,F3,L,743.25
74,0,1486.5,D5,R,743.25
62,0,1486.75,D4,L,743.375
50,69,1486.75,D3,L,743.375
69,0,1486.75,A4,R,743.375
57,0,1486.75,A3,L,743.375
74,75,1486.75,D5,R,743.375
53,0,1486.75,F3,L,743.375
53,53,1487.0,F3,L,743.5
57,56,1487.0,A3,L,743.5
62,41,1487.0,D4,L,743.5
69,68,1487.0,A4,R,743.5
74,0,1487.0,D5,R,743.5
50,0,1487.0,D3,L,743.5
53,0,1487.0,F3,L,743.5
65,26,1487.0625,F4,R,743.53125
65,26,1487.125,F4,R,743.5625
74,74,1487.125,D5,R,743.5625
65,0,1487.125,F4,R,743.5625
50,78,1487.125,D3,L,743.5625
62,0,1487.125,D4,L,743.5625
57,0,1487.125,A3,L,743.5625
53,0,1487.125,F3,L,743.5625
74,74,1487.25,D5,R,743.625
74,0,1487.25,D5,R,743.625
65,0,1487.25,F4,R,743.625
50,0,1487.375,D3,L,743.6875
65,33,1487.375,F4,L,743.6875
69,67,1487.375,A4,R,743.6875
62,50,1487.375,D4,L,743.6875
57,63,1487.375,A3,L,743.6875
74,0,1487.375,D5,R,743.6875
53,60,1487.375,F3,L,743.6875
57,0,1487.5,A3,L,743.75
65,0,1487.5,F4,L,743.75
69,0,1487.5,A4,R,743.75
53,60,1487.5,F3,L,743.75
74,72,1487.5,D5,R,743.75
62,0,1487.5,D4,L,743.75
50,76,1487.5,D3,L,743.75
53,0,1487.5,F3,L,743.75
57,58,1487.75,A3,L,743.875
74,0,1487.75,D5,R,743.875
69,67,1487.75,A4,R,743.875
53,0,1487.75,F3,L,743.875
53,54,1487.75,F3,L,743.875
69,68,1487.75,A4,R,743.875
50,0,1487.75,D3,L,743.875
69,0,1487.75,A4,R,743.875
62,18,1487.9375,D4,R,743.96875
69,0,1487.9375,A4,R,743.96875
69,0,1487.9375,A4,R,743.96875
50,73,1488.0,D3,L,744.0
57,0,1488.0,A3,L,744.0
62,0,1488.0,D4,R,744.0
74,70,1488.0,D5,R,744.0
53,0,1488.0,F3,L,744.0
62,18,1488.0,D4,R,744.0
50,0,1488.25,D3,L,744.125
69,62,1488.25,A4,R,744.125
53,47,1488.25,F3,L,744.125
57,53,1488.25,A3,L,744.125
62,47,1488.25,D4,L,744.125
62,0,1488.25,D4,R,744.125
65,10,1488.375,F4,R,744.1875
74,0,1488.375,D5,R,744.1875
53,0,1488.5,F3,L,744.25
57,0,1488.5,A3,L,744.25
50,79,1488.5,D3,L,744.25
74,68,1488.5,D5,R,744.25
65,0,1488.5,F4,R,744.25
62,0,1488.5,D4,L,744.25
74,0,1488.625,D5,R,744.3125
69,67,1488.71875,A4,R,744.359375
62,24,1488.75,D4,L,744.375
53,55,1488.75,F3,L,744.375
50,0,1488.75,D3,L,744.375
57,58,1488.75,A3,L,744.375
69,67,1488.75,A4,R,744.375
69,0,1488.75,A4,R,744.375
69,0,1489.0,A4,R,744.5
53,0,1489.0,F3,L,744.5
57,0,1489.0,A3,L,744.5
62,0,1489.0,D4,L,744.5
50,75,1489.0,D3,L,744.5
69,0,1489.0,A4,R,744.5
74,70,1489.0,D5,R,744.5
74,0,1489.125,D5,R,744.5625
69,52,1489.125,A4,R,744.5625
50,0,1489.25,D3,L,744.625
53,40,1489.25,F3,L,744.625
57,47,1489.25,A3,L,744.625
69,0,1489.25,A4,R,744.625
62,23,1489.25,D4,R,744.625
62,0,1489.375,D4,R,744.6875
74,68,1489.375,D5,R,744.6875
74,0,1489.5,D5,R,744.75
74,68,1489.5,D5,R,744.75
50,75,1489.5,D3,L,744.75
57,0,1489.5,A3,L,744.75
53,0,1489.5,F3,L,744.75
74,0,1489.5833333333333,D5,R,744.7916666666666
69,62,1489.5833333333333,A4,R,744.7916666666666
50,0,1489.625,D3,L,744.8125
57,51,1489.625,A3,L,744.8125
53,50,1489.625,F3,L,744.8125
69,0,1489.6666666666665,A4,R,744.8333333333333
62,33,1489.6666666666667,D4,R,744.8333333333334
62,33,1489.75,D4,R,744.875
62,0,1489.75,D4,R,744.875
62,0,1489.8125,D4,R,744.90625
74,73,1489.8125,D5,R,744.90625
50,74,1489.875,D3,R,744.9375
50,0,1490.0,D3,R,745.0
57,0,1490.0,A3,L,745.0
50,74,1490.0,D3,R,745.0
69,63,1490.0,A4,R,745.0
53,0,1490.0,F3,L,745.0
74,0,1490.0,D5,R,745.0
50,0,1490.125,D3,R,745.0625
69,0,1490.125,A4,R,745.0625
62,44,1490.125,D4,R,745.0625
53,49,1490.125,F3,L,745.0625
57,57,1490.125,A3,L,745.0625
74,72,1490.25,D5,R,745.125
57,0,1490.25,A3,L,745.125
50,74,1490.25,D3,L,745.125
69,61,1490.375,A4,R,745.1875
62,0,1490.375,D4,R,745.1875
53,0,1490.5,F3,L,745.25
69,0,1490.5,A4,R,745.25
74,0,1490.5,D5,R,745.25
62,31,1490.5,D4,R,745.25
69,61,1490.5,A4,R,745.25
53,43,1490.5,F3,L,745.25
69,0,1490.75,A4,R,745.375
74,66,1490.75,D5,R,745.375
74,0,1490.875,D5,R,745.4375
69,63,1490.875,A4,R,745.4375
57,55,1491.0,A3,L,745.5
50,0,1491.0,D3,L,745.5
62,0,1491.0,D4,R,745.5
69,0,1491.0,A4,R,745.5
53,0,1491.0,F3,L,745.5
65,28,1491.0833333333333,F4,R,745.5416666666666
65,0,1491.1666666666665,F4,R,745.5833333333333
57,0,1491.25,A3,L,745.625
52,74,1491.25,E3,L,745.625
73,76,1491.3333333333333,C#5,R,745.6666666666666
73,0,1491.5,C#5,R,745.75
52,0,1491.5,E3,L,745.75
52,74,1491.5,E3,L,745.75
69,53,1491.625,A4,R,745.8125
55,60,1491.625,G3,L,745.8125
64,43,1491.625,E4,L,745.8125
61,55,1491.625,C#4,L,745.8125
52,0,1491.625,E3,L,745.8125
67,46,1491.625,G4,L,745.8125
57,51,1491.625,A3,L,745.8125
52,59,1491.875,E3,L,745.9375
67,0,1491.875,G4,L,745.9375
64,0,1491.875,E4,L,745.9375
73,67,1491.875,C#5,R,745.9375
61,0,1491.875,C#4,L,745.9375
52,59,1492.0,E3,L,746.0
55,0,1492.0,G3,L,746.0
73,0,1492.0,C#5,R,746.0
73,67,1492.0,C#5,R,746.0
69,0,1492.0,A4,R,746.0
52,0,1492.0,E3,L,746.0
57,0,1492.0,A3,L,746.0
55,52,1492.125,G3,L,746.0625
61,38,1492.125,C#4,L,746.0625
52,0,1492.125,E3,L,746.0625
69,50,1492.125,A4,R,746.0625
52,59,1492.125,E3,L,746.0625
55,52,1492.25,G3,L,746.125
57,42,1492.25,A3,R,746.125
61,0,1492.25,C#4,L,746.125
55,0,1492.25,G3,L,746.125
52,0,1492.25,E3,L,746.125
73,0,1492.25,C#5,R,746.125
61,38,1492.25,C#4,L,746.125
57,0,1492.375,A3,R,746.1875
73,76,1492.375,C#5,R,746.1875
52,63,1492.375,E3,L,746.1875
61,0,1492.375,C#4,L,746.1875
55,0,1492.375,G3,L,746.1875
52,0,1492.5,E3,L,746.25
73,0,1492.5,C#5,R,746.25
52,63,1492.5,E3,L,746.25
69,0,1492.5,A4,R,746.25
52,0,1492.625,E3,L,746.3125
55,55,1492.625,G3,L,746.3125
57,31,1492.625,A3,L,746.3125
69,54,1492.625,A4,R,746.3125
61,39,1492.625,C#4,L,746.3125
67,53,1492.625,G4,L,746.3125
69,0,1492.875,A4,R,746.4375
73,78,1492.875,C#5,R,746.4375
67,0,1492.875,G4,L,746.4375
52,68,1492.875,E3,L,746.4375
61,0,1492.875,C#4,L,746.4375
57,0,1492.875,A3,L,746.4375
55,0,1492.875,G3,L,746.4375
73,0,1493.0,C#5,R,746.5
69,64,1493.0,A4,R,746.5
52,0,1493.0,E3,L,746.5
55,59,1493.0625,G3,L,746.53125
57,50,1493.0625,A3,L,746.53125
61,38,1493.0625,C#4,L,746.53125
67,52,1493.125,G4,R,746.5625
55,0,1493.25,G3,L,746.625
67,0,1493.25,G4,R,746.625
73,75,1493.25,C#5,R,746.625
57,0,1493.25,A3,L,746.625
61,0,1493.25,C#4,L,746.625
52,67,1493.25,E3,L,746.625
52,0,1493.5,E3,L,746.75
69,0,1493.5,A4,R,746.75
73,0,1493.5,C#5,R,746.75
69,62,1493.5,A4,R,746.75
67,52,1493.5,G4,L,746.75
61,37,1493.5,C#4,L,746.75
55,59,1493.5,G3,L,746.75
57,39,1493.625,A3,R,746.8125
67,0,1493.75,G4,L,746.875
55,0,1493.75,G3,L,746.875
61,0,1493.75,C#4,L,746.875
73,77,1493.75,C#5,R,746.875
57,0,1493.75,A3,R,746.875
52,68,1493.75,E3,L,746.875
61,35,1494.0,C#4,L,747.0
57,46,1494.0,A3,L,747.0
55,54,1494.0,G3,L,747.0
52,0,1494.0,E3,L,747.0
69,59,1494.0,A4,R,747.0
69,0,1494.0,A4,R,747.0
73,0,1494.0,C#5,R,747.0
67,49,1494.125,G4,R,747.0625
61,0,1494.25,C#4,L,747.125
57,0,1494.25,A3,L,747.125
55,0,1494.25,G3,L,747.125
67,0,1494.25,G4,R,747.125
73,80,1494.25,C#5,R,747.125
52,77,1494.25,E3,L,747.125
69,59,1494.375,A4,R,747.1875
69,0,1494.375,A4,R,747.1875
67,49,1494.5,G4,R,747.25
52,0,1494.5,E3,L,747.25
55,59,1494.5,G3,L,747.25
73,0,1494.5,C#5,R,747.25
57,52,1494.5,A3,L,747.25
69,0,1494.5,A4,R,747.25
69,59,1494.5,A4,R,747.25
61,40,1494.5,C#4,L,747.25
73,76,1494.75,C#5,R,747.375
52,68,1494.75,E3,L,747.375
61,0,1494.75,C#4,L,747.375
57,0,1494.75,A3,L,747.375
69,0,1494.75,A4,R,747.375
55,0,1494.75,G3,L,747.375
67,0,1494.75,G4,R,747.375
61,46,1494.875,C#4,L,747.4375
69,62,1494.875,A4,R,747.4375
55,56,1494.875,G3,L,747.4375
52,0,1494.875,E3,L,747.4375
67,54,1494.875,G4,L,747.4375
61,0,1495.0,C#4,L,747.5
57,47,1495.0,A3,R,747.5
67,54,1495.0,G4,L,747.5
69,62,1495.0,A4,R,747.5
69,0,1495.0,A4,R,747.5
55,0,1495.0,G3,L,747.5
67,0,1495.0,G4,L,747.5
55,56,1495.0,G3,L,747.5
73,0,1495.0,C#5,R,747.5
67,0,1495.125,G4,L,747.5625
57,0,1495.125,A3,R,747.5625
73,76,1495.125,C#5,R,747.5625
55,0,1495.125,G3,L,747.5625
52,71,1495.125,E3,L,747.5625
73,0,1495.375,C#5,R,747.6875
69,56,1495.375,A4,R,747.6875
67,46,1495.375,G4,L,747.6875
52,0,1495.375,E3,L,747.6875
55,45,1495.375,G3,L,747.6875
61,38,1495.375,C#4,L,747.6875
69,0,1495.5,A4,R,747.75
73,76,1495.5,C#5,R,747.75
67,0,1495.5,G4,L,747.75
57,12,1495.5,A3,L,747.75
52,67,1495.5,E3,L,747.75
67,46,1495.5,G4,L,747.75
51,51,1495.5,D#3,L,747.75
61,0,1495.5,C#4,L,747.75
55,0,1495.5,G3,L,747.75
52,0,1495.75,E3,L,747.875
55,16,1495.75,G3,L,747.875
67,0,1495.75,G4,L,747.875
57,12,1495.75,A3,L,747.875
57,0,1495.75,A3,L,747.875
69,0,1495.75,A4,R,747.875
69,63,1495.75,A4,R,747.875
51,0,1495.75,D#3,L,747.875
51,51,1495.75,D#3,L,747.875
73,0,1495.75,C#5,R,747.875
51,0,1495.875,D#3,L,747.9375
61,36,1495.875,C#4,L,747.9375
57,0,1495.875,A3,L,747.9375
67,44,1495.875,G4,R,747.9375
57,47,1496.0,A3,R,748.0
69,0,1496.0,A4,R,748.0
67,0,1496.0,G4,R,748.0
61,0,1496.0,C#4,L,748.0
55,0,1496.0,G3,L,748.0
52,68,1496.0,E3,L,748.0
73,77,1496.0625,C#5,R,748.03125
57,0,1496.0625,A3,R,748.03125
55,58,1496.25,G3,L,748.125
67,43,1496.25,G4,L,748.125
61,25,1496.25,C#4,L,748.125
73,0,1496.25,C#5,R,748.125
69,59,1496.25,A4,R,748.125
57,48,1496.375,A3,R,748.1875
57,0,1496.5,A3,R,748.25
67,0,1497.0,G4,L,748.5
61,0,1497.0,C#4,L,748.5
55,0,1497.0,G3,L,748.5
52,0,1497.0,E3,L,748.5
69,0,1497.0,A4,R,748.5
87,41,1497.75,D#6,R,748.875
35,45,1498.0,B1,R,749.0
87,0,1498.0,D#6,R,749.0
87,41,1498.0,D#6,R,749.0
89,48,1498.5,F6,R,749.25
35,0,1498.5,B1,R,749.25
36,39,1498.5,C2,L,749.25
89,0,1498.75,F6,R,749.375
87,54,1498.75,D#6,R,749.375
35,49,1498.75,B1,L,749.375
35,0,1499.0,B1,L,749.5
87,0,1499.0,D#6,R,749.5
89,54,1499.0,F6,R,749.5
35,49,1499.0,B1,L,749.5
36,0,1499.0,C2,L,749.5
87,0,1499.0,D#6,R,749.5
36,44,1499.25,C2,R,749.625
35,47,1499.5,B1,L,749.75
86,52,1499.5,D6,R,749.75
36,0,1499.5,C2,R,749.75
35,0,1499.5,B1,L,749.75
86,0,1499.8333333333333,D6,R,749.9166666666666
87,42,1499.8333333333333,D#6,R,749.9166666666666
87,0,1499.9166666666665,D#6,R,749.9583333333333
36,36,1499.9166666666667,C2,R,749.9583333333334
87,42,1499.9166666666667,D#6,R,749.9583333333334
36,0,1500.0,C2,R,750.0
87,0,1500.0,D#6,R,750.0
89,0,1500.0,F6,R,750.0
35,50,1500.0,B1,L,750.0
35,0,1500.0,B1,L,750.0
36,36,1500.0,C2,R,750.0
86,45,1500.0,D6,R,750.0
87,52,1500.5,D#6,R,750.25
86,0,1500.5,D6,R,750.25
36,0,1500.5,C2,R,750.25
36,36,1500.75,C2,R,750.375
87,0,1500.75,D#6,R,750.375
84,51,1500.875,C6,R,750.4375
35,0,1501.0,B1,L,750.5
87,53,1501.0,D#6,R,750.5
36,0,1501.0,C2,R,750.5
35,47,1501.0,B1,L,750.5
84,0,1501.0,C6,R,750.5
84,51,1501.0,C6,R,750.5
87,0,1501.25,D#6,R,750.625
36,42,1501.25,C2,R,750.625
87,53,1501.25,D#6,R,750.625
35,0,1501.5,B1,L,750.75
36,0,1501.5,C2,R,750.75
87,0,1501.5,D#6,R,750.75
35,43,1501.5,B1,L,750.75
84,46,1501.5625,C6,R,750.78125
84,0,1501.75,C6,R,750.875
87,50,1501.8125,D#6,R,750.90625
35,0,1502.0,B1,L,751.0
84,0,1502.0,C6,R,751.0
36,43,1502.0,C2,R,751.0
87,0,1502.0,D#6,R,751.0
36,0,1502.25,C2,R,751.125
75,45,1502.3125,D#5,R,751.15625
35,44,1502.375,B1,R,751.1875
35,44,1502.5,B1,R,751.25
35,0,1502.5,B1,R,751.25
75,0,1502.5,D#5,R,751.25
84,48,1502.625,C6,R,751.3125
35,0,1502.75,B1,R,751.375
36,40,1502.75,C2,R,751.375
84,0,1502.875,C6,R,751.4375
75,46,1502.875,D#5,R,751.4375
35,46,1502.875,B1,L,751.4375
75,0,1503.0,D#5,R,751.5
75,46,1503.0,D#5,R,751.5
36,0,1503.0,C2,R,751.5
84,45,1503.0,C6,R,751.5
35,0,1503.0,B1,L,751.5
36,47,1503.0,C2,L,751.5
36,0,1503.5,C2,L,751.75
81,42,1503.5,A5,R,751.75
84,0,1503.5,C6,R,751.75
30,45,1503.625,F#1,L,751.8125
30,0,1504.0,F#1,L,752.0
81,0,1504.0,A5,R,752.0
36,43,1504.0,C2,R,752.0
75,0,1504.0,D#5,R,752.0
84,53,1504.125,C6,R,752.0625
30,39,1504.25,F#1,R,752.125
84,0,1504.25,C6,R,752.125
30,0,1504.5,F#1,R,752.25
81,43,1504.5,A5,R,752.25
84,34,1504.625,C6,R,752.3125
81,0,1504.625,A5,R,752.3125
36,45,1504.625,C2,L,752.3125
84,0,1505.0,C6,R,752.5
75,59,1505.0,D#5,R,752.5
36,0,1505.0,C2,R,752.5
36,0,1505.0,C2,L,752.5
30,37,1505.0,F#1,L,752.5
36,44,1505.25,C2,L,752.625
84,45,1505.25,C6,R,752.625
30,0,1505.25,F#1,L,752.625
75,0,1505.25,D#5,R,752.625
75,47,1505.5,D#5,R,752.75
30,27,1505.5,F#1,L,752.75
36,0,1505.5,C2,L,752.75
84,0,1505.5,C6,R,752.75
36,45,1505.875,C2,L,752.9375
30,0,1505.875,F#1,L,752.9375
84,45,1505.875,C6,R,752.9375
75,0,1505.875,D#5,R,752.9375
36,45,1506.0,C2,L,753.0
36,0,1506.0,C2,L,753.0
84,45,1506.0,C6,R,753.0
84,0,1506.0,C6,R,753.0
74,51,1506.25,D5,R,753.125
84,0,1506.25,C6,R,753.125
36,0,1506.25,C2,L,753.125
30,32,1506.25,F#1,L,753.125
30,0,1506.5,F#1,L,753.25
74,0,1506.5,D5,R,753.25
36,44,1506.5833333333333,C2,L,753.2916666666666
84,48,1506.5833333333333,C6,R,753.2916666666666
84,0,1506.8333333333333,C6,R,753.4166666666666
74,48,1506.8333333333333,D5,R,753.4166666666666
36,0,1506.8333333333333,C2,L,753.4166666666666
30,37,1506.8333333333333,F#1,L,753.4166666666666
36,46,1507.0,C2,L,753.5
30,0,1507.0,F#1,L,753.5
74,0,1507.0,D5,R,753.5
84,52,1507.125,C6,R,753.5625
36,0,1507.5,C2,L,753.75
84,0,1507.5,C6,R,753.75
72,41,1507.5,C5,R,753.75
30,32,1507.5,F#1,L,753.75
72,0,1507.6666666666667,C5,R,753.8333333333334
30,0,1507.75,F#1,L,753.875
36,46,1507.8125,C2,L,753.90625
84,31,1507.8333333333333,C6,R,753.9166666666666
84,0,1508.0,C6,R,754.0
36,0,1508.0,C2,L,754.0
30,37,1508.05,F#1,R,754.025
30,0,1508.1,F#1,R,754.05
30,37,1508.1,F#1,R,754.05
72,44,1508.1,C5,R,754.05
30,0,1508.3,F#1,R,754.15
72,0,1508.3,C5,R,754.15
84,48,1508.3,C6,R,754.15
84,0,1508.3999999999999,C6,R,754.1999999999999
36,47,1508.4,C2,R,754.2
36,0,1508.5,C2,R,754.25
36,47,1508.5,C2,R,754.25
35,54,1508.75,B1,L,754.375
36,0,1508.75,C2,R,754.375
87,62,1508.75,D#6,R,754.375
36,49,1509.0,C2,L,754.5
35,0,1509.0,B1,L,754.5
89,60,1509.0,F6,R,754.5
87,0,1509.0,D#6,R,754.5
35,52,1509.5,B1,L,754.75
36,0,1509.5,C2,L,754.75
87,58,1509.5,D#6,R,754.75
89,0,1509.5,F6,R,754.75
89,61,1509.75,F6,R,754.875
87,0,1509.75,D#6,R,754.875
35,0,1509.75,B1,L,754.875
36,48,1509.75,C2,L,754.875
86,65,1510.0,D6,R,755.0
89,0,1510.0,F6,R,755.0
36,0,1510.0,C2,L,755.0
35,50,1510.1666666666667,B1,L,755.0833333333334
36,52,1510.3333333333333,C2,L,755.1666666666666
35,0,1510.3333333333335,B1,L,755.1666666666667
86,0,1510.5,D6,R,755.25
87,58,1510.5,D#6,R,755.25
36,0,1510.6666666666665,C2,L,755.3333333333333
35,50,1510.6666666666667,B1,L,755.3333333333334
87,0,1510.75,D#6,R,755.375
86,62,1510.75,D6,R,755.375
86,0,1511.0,D6,R,755.5
35,0,1511.0,B1,L,755.5
87,61,1511.0,D#6,R,755.5
36,49,1511.0,C2,L,755.5
36,0,1511.25,C2,L,755.625
87,0,1511.25,D#6,R,755.625
35,48,1511.375,B1,L,755.6875
84,66,1511.375,C6,R,755.6875
35,0,1511.5,B1,L,755.75
36,54,1511.5,C2,L,755.75
84,66,1511.5,C6,R,755.75
84,0,1511.5,C6,R,755.75
84,0,1511.625,C6,R,755.8125
87,63,1511.625,D#6,R,755.8125
36,0,1512.0,C2,L,756.0
87,0,1512.0,D#6,R,756.0
84,55,1512.0,C6,R,756.0
35,43,1512.0,B1,L,756.0
84,0,1512.25,C6,R,756.125
87,61,1512.25,D#6,R,756.125
87,0,1512.2916666666667,D#6,R,756.1458333333334
36,53,1512.2916666666667,C2,R,756.1458333333334
